# time_s Ids_A Vds_V Vgs_V
5.4083197938e-06 2.5728125000e+02 3.9379687500e+02 1.8068750381e+01
5.4179199651e-06 2.5612500000e+02 3.9293750000e+02 1.8095312119e+01
5.4275201364e-06 2.5609375000e+02 3.9262500000e+02 1.8139842987e+01
5.4371198530e-06 2.5881250000e+02 3.9421875000e+02 1.8114843369e+01
5.4467200243e-06 2.5681250000e+02 3.9550000000e+02 1.8119531631e+01
5.4563201957e-06 2.5937500000e+02 3.9354687500e+02 1.8206249237e+01
5.4659199122e-06 2.5828125000e+02 3.9548437500e+02 1.8017187119e+01
5.4755200836e-06 2.5671875000e+02 3.9337500000e+02 1.8100000381e+01
5.4851198001e-06 2.5453125000e+02 3.9350000000e+02 1.8046875000e+01
5.4947199715e-06 2.5540625000e+02 3.9460937500e+02 1.8102344513e+01
5.5043201428e-06 2.5700000000e+02 3.9278125000e+02 1.8006250381e+01
5.5139198594e-06 2.5521875000e+02 3.9281250000e+02 1.8118749619e+01
5.5235200307e-06 2.5712500000e+02 3.9367187500e+02 1.8062500000e+01
5.5331202020e-06 2.5509375000e+02 3.9306250000e+02 1.8082813263e+01
5.5427199186e-06 2.5900000000e+02 3.9450000000e+02 1.8019531250e+01
5.5523200899e-06 2.5359375000e+02 3.9421875000e+02 1.8123437881e+01
5.5619198065e-06 2.5687500000e+02 3.9289062500e+02 1.8114063263e+01
5.5715199778e-06 2.5346875000e+02 3.9279687500e+02 1.8057031631e+01
5.5811201491e-06 2.5346875000e+02 3.9296875000e+02 1.8056249619e+01
5.5907198657e-06 2.5475000000e+02 3.9298437500e+02 1.8101562500e+01
5.6003200370e-06 2.5346875000e+02 3.9439062500e+02 1.8003124237e+01
5.6099202084e-06 2.5534375000e+02 3.9104687500e+02 1.8004688263e+01
5.6195199249e-06 2.5456250000e+02 3.9378125000e+02 1.8007812500e+01
5.6291200963e-06 2.5496875000e+02 3.9431250000e+02 1.7957813263e+01
5.6387198129e-06 2.5031250000e+02 3.9268750000e+02 1.7972656250e+01
5.6483199842e-06 2.5153125000e+02 3.9376562500e+02 1.7987499237e+01
5.6579201555e-06 2.5515625000e+02 3.9273437500e+02 1.7993749619e+01
5.6675198721e-06 2.5078125000e+02 3.9225000000e+02 1.8078125000e+01
5.6771200434e-06 2.5512500000e+02 3.9342187500e+02 1.8041406631e+01
5.6867202147e-06 2.5356250000e+02 3.9420312500e+02 1.7946094513e+01
5.6963199313e-06 2.5109375000e+02 3.9371875000e+02 1.7944530487e+01
5.7059201026e-06 2.4984375000e+02 3.9450000000e+02 1.7944530487e+01
5.7155198192e-06 2.5459375000e+02 3.9267187500e+02 1.8081249237e+01
5.7251199905e-06 2.5146875000e+02 3.9279687500e+02 1.7887500763e+01
5.7347201619e-06 2.5006250000e+02 3.9315625000e+02 1.7989063263e+01
5.7443198784e-06 2.5056250000e+02 3.9096875000e+02 1.7944530487e+01
5.7539200498e-06 2.4984375000e+02 3.9323437500e+02 1.7952342987e+01
5.7635202211e-06 2.5059375000e+02 3.9145312500e+02 1.8070312500e+01
5.7731199377e-06 2.5296875000e+02 3.9301562500e+02 1.7905467987e+01
5.7827201090e-06 2.5025000000e+02 3.9414062500e+02 1.7994531631e+01
5.7923198256e-06 2.5206250000e+02 3.9376562500e+02 1.7948436737e+01
5.8019199969e-06 2.5103125000e+02 3.9231250000e+02 1.8021875381e+01
5.8115201682e-06 2.5125000000e+02 3.9207812500e+02 1.7912500381e+01
5.8211198848e-06 2.4806250000e+02 3.9298437500e+02 1.7924999237e+01
5.8307200561e-06 2.5265625000e+02 3.9129687500e+02 1.8013280869e+01
5.8403197727e-06 2.5262500000e+02 3.9323437500e+02 1.7952342987e+01
5.8499199440e-06 2.4987500000e+02 3.9314062500e+02 1.7892969131e+01
5.8595201153e-06 2.5087500000e+02 3.9320312500e+02 1.8024999619e+01
5.8691198319e-06 2.5050000000e+02 3.9259375000e+02 1.7961719513e+01
5.8787200032e-06 2.4978125000e+02 3.9454687500e+02 1.7878906250e+01
5.8883201746e-06 2.4953125000e+02 3.9256250000e+02 1.7982812881e+01
5.8979198911e-06 2.4565625000e+02 3.9225000000e+02 1.8074218750e+01
5.9075200625e-06 2.5078125000e+02 3.9371875000e+02 1.7928905487e+01
5.9171197790e-06 2.5303125000e+02 3.9485937500e+02 1.7986719131e+01
5.9267199504e-06 2.4831250000e+02 3.9298437500e+02 1.7883594513e+01
5.9363201217e-06 2.5028125000e+02 3.9401562500e+02 1.8014842987e+01
5.9459198383e-06 2.4468750000e+02 3.9370312500e+02 1.7881250381e+01
5.9555200096e-06 2.4784375000e+02 3.9417187500e+02 1.7896093369e+01
5.9651201809e-06 2.4796875000e+02 3.9434375000e+02 1.7970312119e+01
5.9747198975e-06 2.4775000000e+02 3.9364062500e+02 1.7792968750e+01
5.9843200688e-06 2.4743750000e+02 3.9232812500e+02 1.7884374619e+01
5.9939197854e-06 2.5078125000e+02 3.9270312500e+02 1.7846874237e+01
6.0035199567e-06 2.4934375000e+02 3.9340625000e+02 1.7993749619e+01
6.0131201280e-06 2.4715625000e+02 3.9207812500e+02 1.7882812500e+01
6.0227198446e-06 2.4334375000e+02 3.9400000000e+02 1.7898437500e+01
6.0323200159e-06 2.4346875000e+02 3.9301562500e+02 1.7887500763e+01
6.0419201873e-06 2.4737500000e+02 3.9284375000e+02 1.7810155869e+01
6.0515199038e-06 2.4893750000e+02 3.9446875000e+02 1.7868749619e+01
6.0611200752e-06 2.4584375000e+02 3.9304687500e+02 1.8009374619e+01
6.0707197918e-06 2.4831250000e+02 3.9246875000e+02 1.7854686737e+01
6.0803199631e-06 2.4625000000e+02 3.9254687500e+02 1.7888280869e+01
6.0899201344e-06 2.4306250000e+02 3.9298437500e+02 1.7967187881e+01
6.0995198510e-06 2.4790625000e+02 3.9445312500e+02 1.7828907013e+01
6.1091200223e-06 2.4309375000e+02 3.9204687500e+02 1.7858592987e+01
6.1187201936e-06 2.4856250000e+02 3.9209375000e+02 1.7901561737e+01
6.1283199102e-06 2.4293750000e+02 3.9340625000e+02 1.7871093750e+01
6.1379200815e-06 2.4790625000e+02 3.9343750000e+02 1.7810937881e+01
6.1475197981e-06 2.4453125000e+02 3.9331250000e+02 1.7812500000e+01
6.1571199694e-06 2.4646875000e+02 3.9376562500e+02 1.7768749237e+01
6.1667201408e-06 2.4362500000e+02 3.9268750000e+02 1.7724218369e+01
6.1763198573e-06 2.4365625000e+02 3.9356250000e+02 1.7875782013e+01
6.1859200287e-06 2.4315625000e+02 3.9406250000e+02 1.7804687500e+01
6.1955202000e-06 2.4290625000e+02 3.9326562500e+02 1.7814844131e+01
