# time_s Ids_A Vds_V Vgs_V
1.7313550416e-06 7.8640625000e+01 5.9435156250e+02 9.1796875000e+00
1.7409549855e-06 7.7187500000e+01 5.9833593750e+02 9.1640625000e+00
1.7505550431e-06 7.7984375000e+01 5.9772656250e+02 9.0039062500e+00
1.7601549871e-06 7.8406250000e+01 5.9671875000e+02 9.0945310593e+00
1.7697550447e-06 7.6234375000e+01 5.9664843750e+02 9.1804685593e+00
1.7793549887e-06 7.8000000000e+01 5.9573437500e+02 9.1999998093e+00
1.7889550463e-06 7.8125000000e+01 5.9571093750e+02 9.0851564407e+00
1.7985549903e-06 7.9250000000e+01 5.9446875000e+02 9.1281251907e+00
1.8081550479e-06 7.9015625000e+01 5.9552343750e+02 9.1195316315e+00
1.8177549919e-06 7.8281250000e+01 5.9632031250e+02 9.1023435593e+00
1.8273550495e-06 8.0156250000e+01 5.9887500000e+02 9.0679683685e+00
1.8369549935e-06 8.0703125000e+01 5.9700000000e+02 9.1093750000e+00
1.8465550511e-06 8.0281250000e+01 5.9709375000e+02 9.1125001907e+00
1.8561549950e-06 7.9765625000e+01 5.9514843750e+02 9.1945314407e+00
1.8657550527e-06 7.9109375000e+01 5.9528906250e+02 9.2164058685e+00
1.8753549966e-06 8.0593750000e+01 5.9491406250e+02 9.0820312500e+00
1.8849550543e-06 8.0750000000e+01 5.9690625000e+02 9.0367183685e+00
1.8945549982e-06 8.2437500000e+01 5.9882812500e+02 9.0937500000e+00
1.9041550559e-06 7.9312500000e+01 5.9730468750e+02 9.0101566315e+00
1.9137551135e-06 8.1578125000e+01 5.9704687500e+02 9.1617183685e+00
1.9233550574e-06 8.1156250000e+01 5.9655468750e+02 9.0914058685e+00
1.9329550014e-06 8.1406250000e+01 5.9552343750e+02 9.0937500000e+00
1.9425549453e-06 8.1312500000e+01 5.9714062500e+02 9.1312503815e+00
1.9521548893e-06 8.1234375000e+01 5.9786718750e+02 9.1531248093e+00
1.9617550606e-06 8.2078125000e+01 5.9817187500e+02 9.0859375000e+00
1.9713550046e-06 8.3453125000e+01 5.9446875000e+02 9.0335941315e+00
1.9809549485e-06 8.3843750000e+01 5.9692968750e+02 9.1601562500e+00
1.9905548925e-06 8.4171875000e+01 5.9475000000e+02 9.1000003815e+00
2.0001550638e-06 8.4546875000e+01 5.9798437500e+02 9.0460939407e+00
2.0097550077e-06 8.1937500000e+01 5.9571093750e+02 9.0601558685e+00
2.0193549517e-06 8.4421875000e+01 5.9749218750e+02 9.0968751907e+00
2.0289548956e-06 8.4968750000e+01 5.9521875000e+02 9.1531248093e+00
2.0385550670e-06 8.3234375000e+01 5.9552343750e+02 9.1679687500e+00
2.0481550109e-06 8.4109375000e+01 5.9746875000e+02 9.1210937500e+00
2.0577549549e-06 8.5203125000e+01 5.9622656250e+02 9.0601558685e+00
2.0673548988e-06 8.6703125000e+01 5.9835937500e+02 9.1328125000e+00
2.0769550702e-06 8.4703125000e+01 5.9632031250e+02 8.9804687500e+00
2.0865550141e-06 8.6312500000e+01 5.9704687500e+02 9.0070314407e+00
2.0961549581e-06 8.6656250000e+01 5.9819531250e+02 9.0234375000e+00
2.1057549020e-06 8.5531250000e+01 5.9655468750e+02 9.1093750000e+00
2.1153550733e-06 8.7078125000e+01 5.9531250000e+02 9.0539064407e+00
