# time_s Ids_A Vds_V Vgs_V
2.8273600492e-06 3.3765625000e+02 3.9642187500e+02 1.8512500763e+01
2.8369599931e-06 3.3831250000e+02 3.9731250000e+02 1.8417968750e+01
2.8465599371e-06 3.3496875000e+02 3.9823437500e+02 1.8491405487e+01
2.8561601084e-06 3.3487500000e+02 3.9667187500e+02 1.8446874619e+01
2.8657600524e-06 3.3650000000e+02 3.9648437500e+02 1.8309375763e+01
2.8753599963e-06 3.3496875000e+02 3.9639062500e+02 1.8437500000e+01
2.8849599403e-06 3.3503125000e+02 3.9607812500e+02 1.8453125000e+01
2.8945601116e-06 3.3290625000e+02 3.9678125000e+02 1.8410938263e+01
2.9041600556e-06 3.3565625000e+02 3.9617187500e+02 1.8430469513e+01
2.9137599995e-06 3.2875000000e+02 3.9726562500e+02 1.8515625000e+01
2.9233599435e-06 3.3218750000e+02 3.9523437500e+02 1.8359375000e+01
2.9329598874e-06 3.2993750000e+02 3.9760937500e+02 1.8456249237e+01
2.9425600587e-06 3.2775000000e+02 3.9775000000e+02 1.8430469513e+01
2.9521600027e-06 3.3053125000e+02 3.9654687500e+02 1.8377344131e+01
2.9617599466e-06 3.2862500000e+02 3.9645312500e+02 1.8475000381e+01
2.9713598906e-06 3.2628125000e+02 3.9698437500e+02 1.8451562881e+01
2.9809600619e-06 3.2831250000e+02 3.9804687500e+02 1.8393749237e+01
2.9905600059e-06 3.2587500000e+02 3.9593750000e+02 1.8449218750e+01
3.0001599498e-06 3.2762500000e+02 3.9681250000e+02 1.8399999619e+01
3.0097598938e-06 3.2618750000e+02 3.9604687500e+02 1.8464061737e+01
3.0193600651e-06 3.2628125000e+02 3.9817187500e+02 1.8334375381e+01
3.0289600090e-06 3.2600000000e+02 3.9610937500e+02 1.8350780487e+01
3.0385599530e-06 3.2843750000e+02 3.9640625000e+02 1.8427343369e+01
3.0481598969e-06 3.2340625000e+02 3.9635937500e+02 1.8486719131e+01
3.0577600683e-06 3.2412500000e+02 3.9743750000e+02 1.8360157013e+01
3.0673600122e-06 3.2518750000e+02 3.9639062500e+02 1.8385156631e+01
3.0769599562e-06 3.2503125000e+02 3.9684375000e+02 1.8479686737e+01
3.0865599001e-06 3.2362500000e+02 3.9759375000e+02 1.8504688263e+01
3.0961600714e-06 3.1978125000e+02 3.9703125000e+02 1.8419530869e+01
3.1057600154e-06 3.2631250000e+02 3.9557812500e+02 1.8415624619e+01
3.1153599593e-06 3.2328125000e+02 3.9675000000e+02 1.8353124619e+01
3.1249599033e-06 3.2015625000e+02 3.9600000000e+02 1.8382030487e+01
3.1345600746e-06 3.2228125000e+02 3.9846875000e+02 1.8367969513e+01
3.1441600186e-06 3.1884375000e+02 3.9609375000e+02 1.8351562500e+01
3.1537599625e-06 3.2056250000e+02 3.9634375000e+02 1.8336719513e+01
3.1633599065e-06 3.1706250000e+02 3.9709375000e+02 1.8467967987e+01
3.1729600778e-06 3.1968750000e+02 3.9512500000e+02 1.8325000763e+01
3.1825600217e-06 3.2100000000e+02 3.9532812500e+02 1.8328125000e+01
3.1921599657e-06 3.1893750000e+02 3.9706250000e+02 1.8455469131e+01
3.2017599096e-06 3.1984375000e+02 3.9584375000e+02 1.8350780487e+01
3.2113600810e-06 3.1821875000e+02 3.9564062500e+02 1.8514062881e+01
3.2209600249e-06 3.1512500000e+02 3.9756250000e+02 1.8304687500e+01
3.2305599689e-06 3.1540625000e+02 3.9703125000e+02 1.8239063263e+01
3.2401599128e-06 3.1721875000e+02 3.9645312500e+02 1.8387500763e+01
3.2497600841e-06 3.1518750000e+02 3.9610937500e+02 1.8429687500e+01
3.2593600281e-06 3.1290625000e+02 3.9617187500e+02 1.8379688263e+01
3.2689599720e-06 3.1440625000e+02 3.9596875000e+02 1.8421875000e+01
3.2785599160e-06 3.1628125000e+02 3.9590625000e+02 1.8489843369e+01
3.2881600873e-06 3.1609375000e+02 3.9651562500e+02 1.8362499237e+01
3.2977600313e-06 3.1409375000e+02 3.9506250000e+02 1.8397655487e+01
3.3073599752e-06 3.1737500000e+02 3.9667187500e+02 1.8421875000e+01
3.3169599192e-06 3.0831250000e+02 3.9471875000e+02 1.8413280487e+01
3.3265600905e-06 3.1178125000e+02 3.9659375000e+02 1.8332031250e+01
3.3361600345e-06 3.1056250000e+02 3.9493750000e+02 1.8393749237e+01
3.3457599784e-06 3.1190625000e+02 3.9675000000e+02 1.8428905487e+01
