# time_s Ids_A Vds_V Vgs_V
2.5623949114e-06 3.1215625000e+02 5.9557031250e+02 1.4312500000e+01
2.5719950827e-06 3.1028125000e+02 5.9721093750e+02 1.4379687309e+01
2.5815950266e-06 3.0865625000e+02 5.9564062500e+02 1.4461718559e+01
2.5911949706e-06 3.1089062500e+02 5.9535937500e+02 1.4257031441e+01
2.6007949145e-06 3.0837500000e+02 5.9723437500e+02 1.4409375191e+01
2.6103950859e-06 3.0706250000e+02 5.9512500000e+02 1.4375000000e+01
2.6199950298e-06 3.0809375000e+02 5.9503125000e+02 1.4395312309e+01
2.6295949738e-06 3.0817187500e+02 5.9629687500e+02 1.4428906441e+01
2.6391949177e-06 3.0710937500e+02 5.9657812500e+02 1.4344531059e+01
2.6487950890e-06 3.0545312500e+02 5.9685937500e+02 1.4350000381e+01
2.6583950330e-06 3.0560937500e+02 5.9674218750e+02 1.4365625381e+01
2.6679949769e-06 3.0489062500e+02 5.9634375000e+02 1.4343750000e+01
2.6775949209e-06 3.0382812500e+02 5.9540625000e+02 1.4248437881e+01
2.6871950922e-06 3.0529687500e+02 5.9653125000e+02 1.4346094131e+01
2.6967950362e-06 3.0362500000e+02 5.9653125000e+02 1.4331250191e+01
2.7063949801e-06 3.0178125000e+02 5.9587500000e+02 1.4428906441e+01
2.7159949241e-06 3.0307812500e+02 5.9578125000e+02 1.4331250191e+01
2.7255950954e-06 3.0492187500e+02 5.9625000000e+02 1.4357030869e+01
2.7351950393e-06 3.0293750000e+02 5.9817187500e+02 1.4292187691e+01
2.7447949833e-06 3.0028125000e+02 5.9587500000e+02 1.4358593941e+01
2.7543949273e-06 3.0234375000e+02 5.9990625000e+02 1.4323437691e+01
2.7639950986e-06 3.0145312500e+02 5.9857031250e+02 1.4432812691e+01
2.7735950425e-06 3.0132812500e+02 5.9685937500e+02 1.4361719131e+01
2.7831949865e-06 3.0021875000e+02 5.9765625000e+02 1.4376562119e+01
2.7927949304e-06 2.9971875000e+02 5.9763281250e+02 1.4385156631e+01
2.8023951018e-06 2.9962500000e+02 5.9662500000e+02 1.4332031250e+01
2.8119950457e-06 2.9912500000e+02 5.9711718750e+02 1.4331250191e+01
2.8215949897e-06 2.9801562500e+02 5.9732812500e+02 1.4440625191e+01
2.8311949336e-06 2.9942187500e+02 5.9753906250e+02 1.4331250191e+01
2.8407951049e-06 2.9604687500e+02 5.9491406250e+02 1.4424219131e+01
2.8503950489e-06 2.9662500000e+02 5.9608593750e+02 1.4368749619e+01
2.8599949928e-06 2.9795312500e+02 5.9936718750e+02 1.4278124809e+01
2.8695949368e-06 2.9792187500e+02 5.9589843750e+02 1.4346875191e+01
2.8791951081e-06 2.9675000000e+02 5.9697656250e+02 1.4396093369e+01
